taz,stop_id,stop_name,dist,time
90035031004,7595,Village Square Dr and Corbins Commuter Lot,5.260455709,7.890683564
90035031004,7565,Sacret Heart Lot and Wintonbury Ave,4.732340257,7.098510386
90035031004,7554,Newington ParkandRide and Berlin Tpke,6.92757779,10.39136669
90035031004,209,Main St and Putnam Plaza Park and Ride,5.217044196,7.825566294
90035031004,12376,Batterson Park Rd and Park and Ride Lot,6.603498626,9.905247939
90035031004,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.45838456,5.18757684
90035031004,195,Kennedy Rd and Stop and Shop,8.913714441,13.37057166
90035031004,8188,Buckland St and Buckland Commuter Lot,7.956693158,11.93503974
90035031004,8436,Mall Way and Iron Horse Blvd St Stop,8.757600749,13.13640112
90035031004,7709,N Main St and Whole Foods Supermaket,2.563825537,3.845738306
90035031004,7578,N Main St and Marshalls,2.543875268,3.815812902
90035031005,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,9.039110936,13.5586664
90035031005,8363,Buckland and Buckland Park and Ride 2,7.575074245,11.36261137
90035031005,8144,Spencer St and Spencer Park and Ride,6.168246471,9.252369707
90035031005,8100,Poquonock Park and Ride and Poquoconk Ave,7.549508355,11.32426253
90035031005,7950,Winslow Pl and Winslow Park and Ride Lot,8.30385963,12.45578945
90035031005,7931,Farmington Park and Ride Lot and Town Farm Rd,7.539251572,11.30887736
90035031005,7911,St Paul's Park and Ride and Wells St,5.663859117,8.495788676
90035031005,7901,Saint Augustine Church and Hopewell Rd,8.41585986,12.62378979
90035031005,7894,Avon ParkandRide Lot and W Main St,8.738249091,13.10737364
90035031005,7620,Buckland and Buckland Park and Ride 1,7.536603439,11.30490516
90035031005,7595,Village Square Dr and Corbins Commuter Lot,5.439236024,8.158854036
90035031005,7565,Sacret Heart Lot and Wintonbury Ave,4.967413887,7.451120831
90035031005,7554,Newington ParkandRide and Berlin Tpke,6.890552836,10.33582925
90035031005,209,Main St and Putnam Plaza Park and Ride,4.853362924,7.280044386
90035031005,12376,Batterson Park Rd and Park and Ride Lot,6.839047833,10.25857175
90035031005,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.228338448,4.842507672
90035031005,195,Kennedy Rd and Stop and Shop,8.89783862,13.34675793
90035031005,8188,Buckland St and Buckland Commuter Lot,7.630425795,11.44563869
90035031005,8436,Mall Way and Iron Horse Blvd St Stop,9.054735703,13.58210355
90035031005,7709,N Main St and Whole Foods Supermaket,2.945295763,4.417943645
90035031005,7578,N Main St and Marshalls,2.926779308,4.390168962
90035033001,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,8.707790259,13.06168539
90035033001,8363,Buckland and Buckland Park and Ride 2,7.57733429,11.36600144
90035033001,8144,Spencer St and Spencer Park and Ride,6.290476112,9.435714168
90035033001,8100,Poquonock Park and Ride and Poquoconk Ave,7.24948924,10.87423386
90035033001,7950,Winslow Pl and Winslow Park and Ride Lot,7.997344867,11.9960173
90035033001,7931,Farmington Park and Ride Lot and Town Farm Rd,7.548790656,11.32318598
90035033001,7911,St Paul's Park and Ride and Wells St,5.968792329,8.953188494
90035033001,7901,Saint Augustine Church and Hopewell Rd,8.752023844,13.12803577
90035033001,7894,Avon ParkandRide Lot and W Main St,8.523776754,12.78566513
90035033001,7620,Buckland and Buckland Park and Ride 1,7.536251998,11.304378
90035033001,7595,Village Square Dr and Corbins Commuter Lot,5.614676295,8.422014443
90035033001,7565,Sacret Heart Lot and Wintonbury Ave,4.619170501,6.928755752
90035033001,7554,Newington ParkandRide and Berlin Tpke,7.201239126,10.80185869
90035033001,209,Main St and Putnam Plaza Park and Ride,5.138515474,7.707773211
90035033001,12376,Batterson Park Rd and Park and Ride Lot,6.960998774,10.44149816
90035033001,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.57920908,5.36881362
90035033001,195,Kennedy Rd and Stop and Shop,8.606939074,12.91040861
90035033001,8188,Buckland St and Buckland Commuter Lot,7.631811738,11.44771761
90035033001,8436,Mall Way and Iron Horse Blvd St Stop,8.722861883,13.08429282
90035033001,7709,N Main St and Whole Foods Supermaket,2.725302707,4.087954061
90035033001,7578,N Main St and Marshalls,2.713040042,4.069560063
90035033002,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,8.891226301,13.33683945
90035033002,8363,Buckland and Buckland Park and Ride 2,7.419803897,11.12970585
90035033002,8144,Spencer St and Spencer Park and Ride,6.095537454,9.143306181
90035033002,8100,Poquonock Park and Ride and Poquoconk Ave,7.288343048,10.93251457
90035033002,7950,Winslow Pl and Winslow Park and Ride Lot,8.195035033,12.29255255
90035033002,7931,Farmington Park and Ride Lot and Town Farm Rd,7.697685601,11.5465284
90035033002,7911,St Paul's Park and Ride and Wells St,5.772850413,8.65927562
90035033002,7901,Saint Augustine Church and Hopewell Rd,8.575782872,12.86367431
90035033002,7894,Avon ParkandRide Lot and W Main St,8.730898579,13.09634787
90035033002,7620,Buckland and Buckland Park and Ride 1,7.379736393,11.06960459
90035033002,7595,Village Square Dr and Corbins Commuter Lot,5.677279248,8.515918872
90035033002,7565,Sacret Heart Lot and Wintonbury Ave,4.778864576,7.168296864
90035033002,7554,Newington ParkandRide and Berlin Tpke,7.150700706,10.72605106
90035033002,209,Main St and Putnam Plaza Park and Ride,4.936598088,7.404897132
90035033002,12376,Batterson Park Rd and Park and Ride Lot,7.055835355,10.58375303
90035033002,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.440086507,5.160129761
90035033002,195,Kennedy Rd and Stop and Shop,8.635703712,12.95355557
90035033002,8188,Buckland St and Buckland Commuter Lot,7.47463739,11.21195609
90035033002,8436,Mall Way and Iron Horse Blvd St Stop,8.905818595,13.35872789
90035033002,7709,N Main St and Whole Foods Supermaket,2.932221071,4.398331607
90035033002,7578,N Main St and Marshalls,2.919428534,4.379142801
90035035001,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,8.498524032,12.74778605
90035035001,8363,Buckland and Buckland Park and Ride 2,7.1960675,10.79410125
90035035001,8144,Spencer St and Spencer Park and Ride,6.079580256,9.119370384
90035035001,8100,Poquonock Park and Ride and Poquoconk Ave,6.712864703,10.06929705
90035035001,7950,Winslow Pl and Winslow Park and Ride Lot,7.884207237,11.82631086
90035035001,7931,Farmington Park and Ride Lot and Town Farm Rd,7.979315632,11.96897345
90035035001,7913,Windsor Locks Park and Ride and S Main St,9.990935379,14.98640307
90035035001,7911,St Paul's Park and Ride and Wells St,6.132805558,9.199208337
90035035001,7901,Saint Augustine Church and Hopewell Rd,9.018780628,13.52817094
90035035001,7894,Avon ParkandRide Lot and W Main St,8.635828975,12.95374346
90035035001,7620,Buckland and Buckland Park and Ride 1,7.152020235,10.72803035
90035035001,7595,Village Square Dr and Corbins Commuter Lot,6.159752896,9.239629344
90035035001,7565,Sacret Heart Lot and Wintonbury Ave,4.315526424,6.473289636
90035035001,7554,Newington ParkandRide and Berlin Tpke,7.727608527,11.59141279
90035035001,209,Main St and Putnam Plaza Park and Ride,5.253810433,7.88071565
90035035001,12376,Batterson Park Rd and Park and Ride Lot,7.480171325,11.22025699
90035035001,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.973748304,5.960622456
90035035001,195,Kennedy Rd and Stop and Shop,8.063685107,12.09552766
90035035001,8188,Buckland St and Buckland Commuter Lot,7.249363025,10.87404454
90035035001,8436,Mall Way and Iron Horse Blvd St Stop,8.511011262,12.76651689
90035035001,7709,N Main St and Whole Foods Supermaket,2.879420906,4.319131359
90035035001,7578,N Main St and Marshalls,2.879635122,4.319452683
90035037001,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,7.901720556,11.85258083
90035037001,8363,Buckland and Buckland Park and Ride 2,7.681523722,11.52228558
90035037001,8144,Spencer St and Spencer Park and Ride,6.681904643,10.02285696
90035037001,8100,Poquonock Park and Ride and Poquoconk Ave,6.563876427,9.845814641
90035037001,8029,ST Mary's Church and Main St,9.866479986,14.79971998
90035037001,7952,Sand Pit Park and Ride and Hopmeadow St,9.783378966,14.67506845
90035037001,7950,Winslow Pl and Winslow Park and Ride Lot,7.255216505,10.88282476
90035037001,7931,Farmington Park and Ride Lot and Town Farm Rd,7.60697815,11.41046723
90035037001,7913,Windsor Locks Park and Ride and S Main St,9.909956191,14.86493429
90035037001,7911,St Paul's Park and Ride and Wells St,6.738633224,10.10794984
90035037001,7901,Saint Augustine Church and Hopewell Rd,9.577705125,14.36655769
90035037001,7894,Avon ParkandRide Lot and W Main St,8.01755724,12.02633586
90035037001,7620,Buckland and Buckland Park and Ride 1,7.634574618,11.45186193
90035037001,7595,Village Square Dr and Corbins Commuter Lot,6.076640264,9.114960396
90035037001,7565,Sacret Heart Lot and Wintonbury Ave,3.774165199,5.661247799
90035037001,7554,Newington ParkandRide and Berlin Tpke,7.953216706,11.92982506
90035037001,209,Main St and Putnam Plaza Park and Ride,5.873775398,8.810663097
90035037001,12376,Batterson Park Rd and Park and Ride Lot,7.288901526,10.93335229
90035037001,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,4.428486265,6.642729398
90035037001,195,Kennedy Rd and Stop and Shop,7.943536904,11.91530536
90035037001,8188,Buckland St and Buckland Commuter Lot,7.733449688,11.60017453
90035037001,8436,Mall Way and Iron Horse Blvd St Stop,7.915415066,11.8731226
90035037001,7709,N Main St and Whole Foods Supermaket,2.299523124,3.449284686
90035037001,7578,N Main St and Marshalls,2.3067339,3.46010085
90035038001,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,7.408712798,11.1130692
90035038001,8363,Buckland and Buckland Park and Ride 2,7.980823568,11.97123535
90035038001,8144,Spencer St and Spencer Park and Ride,7.099347559,10.64902134
90035038001,8100,Poquonock Park and Ride and Poquoconk Ave,6.360134216,9.540201324
90035038001,8029,ST Mary's Church and Main St,9.579033546,14.36855032
90035038001,7952,Sand Pit Park and Ride and Hopmeadow St,9.315353613,13.97303042
90035038001,7950,Winslow Pl and Winslow Park and Ride Lot,6.761410354,10.14211553
90035038001,7931,Farmington Park and Ride Lot and Town Farm Rd,7.46591092,11.19886638
90035038001,7913,Windsor Locks Park and Ride and S Main St,9.744035447,14.61605317
90035038001,7911,St Paul's Park and Ride and Wells St,7.234377658,10.85156649
90035038001,7894,Avon ParkandRide Lot and W Main St,7.593716919,11.39057538
90035038001,7620,Buckland and Buckland Park and Ride 1,7.931375756,11.89706363
90035038001,7595,Village Square Dr and Corbins Commuter Lot,6.18987458,9.28481187
90035038001,7565,Sacret Heart Lot and Wintonbury Ave,3.309190882,4.963786323
90035038001,7554,Newington ParkandRide and Berlin Tpke,8.269837534,12.4047563
90035038001,209,Main St and Putnam Plaza Park and Ride,6.369392669,9.554089004
90035038001,12376,Batterson Park Rd and Park and Ride Lot,7.309014521,10.96352178
90035038001,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,4.878649427,7.317974141
90035038001,195,Kennedy Rd and Stop and Shop,7.754754937,11.63213241
90035038001,8188,Buckland St and Buckland Commuter Lot,8.031369553,12.04705433
90035038001,8436,Mall Way and Iron Horse Blvd St Stop,7.422723958,11.13408594
90035038001,7709,N Main St and Whole Foods Supermaket,1.967900561,2.951850842
90035038001,7578,N Main St and Marshalls,1.986426458,2.979639687
90035039001,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,6.968998088,10.45349713
90035039001,8363,Buckland and Buckland Park and Ride 2,7.803767413,11.70565112
90035039001,8144,Spencer St and Spencer Park and Ride,7.167948819,10.75192323
90035039001,8100,Poquonock Park and Ride and Poquoconk Ave,5.675831958,8.513747937
90035039001,8029,ST Mary's Church and Main St,9.856795046,14.78519257
90035039001,7952,Sand Pit Park and Ride and Hopmeadow St,8.755349613,13.13302442
90035039001,7950,Winslow Pl and Winslow Park and Ride Lot,6.453031788,9.679547682
90035039001,7931,Farmington Park and Ride Lot and Town Farm Rd,7.943290406,11.91493561
90035039001,7913,Windsor Locks Park and Ride and S Main St,9.072107297,13.60816095
90035039001,7911,St Paul's Park and Ride and Wells St,7.670701701,11.50605255
90035039001,7894,Avon ParkandRide Lot and W Main St,7.600038979,11.40005847
90035039001,7620,Buckland and Buckland Park and Ride 1,7.750369939,11.62555491
90035039001,7595,Village Square Dr and Corbins Commuter Lot,6.857603007,10.28640451
90035039001,7565,Sacret Heart Lot and Wintonbury Ave,2.75350363,4.130255445
90035039001,7554,Newington ParkandRide and Berlin Tpke,8.967520374,13.45128056
90035039001,209,Main St and Putnam Plaza Park and Ride,6.76893461,10.15340192
90035039001,12376,Batterson Park Rd and Park and Ride Lot,7.924027548,11.88604132
90035039001,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,5.486437645,8.229656468
90035039001,195,Kennedy Rd and Stop and Shop,7.074717753,10.61207663
90035039001,8188,Buckland St and Buckland Commuter Lot,7.851672447,11.77750867
90035039001,8436,Mall Way and Iron Horse Blvd St Stop,6.979694557,10.46954184
90035039001,7709,N Main St and Whole Foods Supermaket,2.292759647,3.439139471
90035039001,7578,N Main St and Marshalls,2.328585699,3.492878549
90035039003,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,7.122857954,10.68428693
90035039003,8363,Buckland and Buckland Park and Ride 2,7.215982216,10.82397332
90035039003,8144,Spencer St and Spencer Park and Ride,6.759101697,10.13865255
90035039003,8100,Poquonock Park and Ride and Poquoconk Ave,5.102382445,7.653573668
90035039003,7952,Sand Pit Park and Ride and Hopmeadow St,8.721508114,13.08226217
90035039003,7950,Winslow Pl and Winslow Park and Ride Lot,6.759115916,10.13867387
90035039003,7931,Farmington Park and Ride Lot and Town Farm Rd,8.642416434,12.96362465
90035039003,7913,Windsor Locks Park and Ride and S Main St,8.467504654,12.70125698
90035039003,7911,St Paul's Park and Ride and Wells St,7.629673385,11.44451008
90035039003,7894,Avon ParkandRide Lot and W Main St,8.145570301,12.21835545
90035039003,7620,Buckland and Buckland Park and Ride 1,7.160458759,10.74068814
90035039003,7595,Village Square Dr and Corbins Commuter Lot,7.474460835,11.21169125
90035039003,7565,Sacret Heart Lot and Wintonbury Ave,2.822113472,4.233170208
90035039003,7554,Newington ParkandRide and Berlin Tpke,9.40881594,14.11322391
90035039003,209,Main St and Putnam Plaza Park and Ride,6.69140097,10.03710146
90035039003,12376,Batterson Park Rd and Park and Ride Lot,8.588534915,12.88280237
90035039003,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,5.711770922,8.567656383
90035039003,195,Kennedy Rd and Stop and Shop,6.48833703,9.732505545
90035039003,8188,Buckland St and Buckland Commuter Lot,7.262178903,10.89326835
90035039003,8436,Mall Way and Iron Horse Blvd St Stop,7.129238405,10.69385761
90035039003,7709,N Main St and Whole Foods Supermaket,2.987014532,4.480521798
90035039003,7578,N Main St and Marshalls,3.024427628,4.536641442
90035039005,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,7.406950786,11.11042618
90035039005,8363,Buckland and Buckland Park and Ride 2,7.02772502,10.54158753
90035039005,8144,Spencer St and Spencer Park and Ride,6.502144327,9.753216491
90035039005,8100,Poquonock Park and Ride and Poquoconk Ave,5.249290224,7.873935336
90035039005,7952,Sand Pit Park and Ride and Hopmeadow St,9.005387533,13.5080813
90035039005,7950,Winslow Pl and Winslow Park and Ride Lot,7.027463139,10.54119471
90035039005,7931,Farmington Park and Ride Lot and Town Farm Rd,8.679624803,13.0194372
90035039005,7913,Windsor Locks Park and Ride and S Main St,8.586694247,12.88004137
90035039005,7911,St Paul's Park and Ride and Wells St,7.345163883,11.01774582
90035039005,7894,Avon ParkandRide Lot and W Main St,8.350042923,12.52506438
90035039005,7620,Buckland and Buckland Park and Ride 1,6.973472663,10.46020899
90035039005,7595,Village Square Dr and Corbins Commuter Lot,7.385299326,11.07794899
90035039005,7565,Sacret Heart Lot and Wintonbury Ave,3.107739055,4.661608583
90035039005,7554,Newington ParkandRide and Berlin Tpke,9.221141622,13.83171243
90035039005,209,Main St and Putnam Plaza Park and Ride,6.405558305,9.608337458
90035039005,12376,Batterson Park Rd and Park and Ride Lot,8.544600785,12.81690118
90035039005,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,5.464855237,8.197282856
90035039005,195,Kennedy Rd and Stop and Shop,6.623485015,9.935227523
90035039005,8188,Buckland St and Buckland Commuter Lot,7.074968822,10.61245323
90035039005,8436,Mall Way and Iron Horse Blvd St Stop,7.41356256,11.12034384
90035039005,7709,N Main St and Whole Foods Supermaket,3.067350572,4.601025858
90035039005,7578,N Main St and Marshalls,3.099702525,4.649553788
90035040001,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,7.438814508,11.15822176
90035040001,8363,Buckland and Buckland Park and Ride 2,7.101337557,10.65200634
90035040001,8144,Spencer St and Spencer Park and Ride,6.521716466,9.782574699
90035040001,8100,Poquonock Park and Ride and Poquoconk Ave,5.390527663,8.085791495
90035040001,7952,Sand Pit Park and Ride and Hopmeadow St,9.073221568,13.60983235
90035040001,7950,Winslow Pl and Winslow Park and Ride Lot,7.027791098,10.54168665
90035040001,7931,Farmington Park and Ride Lot and Town Farm Rd,8.55239906,12.82859859
90035040001,7913,Windsor Locks Park and Ride and S Main St,8.730539513,13.09580927
90035040001,7911,St Paul's Park and Ride and Wells St,7.280947441,10.92142116
90035040001,7894,Avon ParkandRide Lot and W Main St,8.292100587,12.43815088
90035040001,7620,Buckland and Buckland Park and Ride 1,7.047842457,10.57176369
90035040001,7595,Village Square Dr and Corbins Commuter Lot,7.240903004,10.86135451
90035040001,7565,Sacret Heart Lot and Wintonbury Ave,3.148423584,4.722635376
90035040001,7554,Newington ParkandRide and Berlin Tpke,9.085890177,13.62883527
90035040001,209,Main St and Putnam Plaza Park and Ride,6.347789337,9.521684006
90035040001,12376,Batterson Park Rd and Park and Ride Lot,8.403180172,12.60477026
90035040001,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,5.353280488,8.029920732
90035040001,195,Kennedy Rd and Stop and Shop,6.766094626,10.14914194
90035040001,8188,Buckland St and Buckland Commuter Lot,7.149166853,10.72375028
90035040001,8436,Mall Way and Iron Horse Blvd St Stop,7.446276987,11.16941548
90035040001,7709,N Main St and Whole Foods Supermaket,2.955723439,4.433585159
90035040001,7578,N Main St and Marshalls,2.986340479,4.479510719
90035040002,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,7.811080212,11.71662032
90035040002,8363,Buckland and Buckland Park and Ride 2,7.450488262,11.17573239
90035040002,8144,Spencer St and Spencer Park and Ride,6.555090094,9.832635141
90035040002,8100,Poquonock Park and Ride and Poquoconk Ave,6.237655302,9.356482953
90035040002,7952,Sand Pit Park and Ride and Hopmeadow St,9.621236258,14.43185439
90035040002,7950,Winslow Pl and Winslow Park and Ride Lot,7.231785179,10.84767777
90035040002,7931,Farmington Park and Ride Lot and Town Farm Rd,7.906066379,11.85909957
90035040002,7913,Windsor Locks Park and Ride and S Main St,9.57611685,14.36417528
90035040002,7911,St Paul's Park and Ride and Wells St,6.820598879,10.23089832
90035040002,7901,Saint Augustine Church and Hopewell Rd,9.715623218,14.57343483
90035040002,7894,Avon ParkandRide Lot and W Main St,8.139002455,12.20850368
90035040002,7620,Buckland and Buckland Park and Ride 1,7.401906748,11.10286012
90035040002,7595,Village Square Dr and Corbins Commuter Lot,6.416201566,9.624302349
90035040002,7565,Sacret Heart Lot and Wintonbury Ave,3.618670875,5.428006313
90035040002,7554,Newington ParkandRide and Berlin Tpke,8.255209778,12.38281467
90035040002,209,Main St and Putnam Plaza Park and Ride,5.931109732,8.896664598
90035040002,12376,Batterson Park Rd and Park and Ride Lot,7.623377525,11.43506629
90035040002,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,4.639371045,6.959056568
90035040002,195,Kennedy Rd and Stop and Shop,7.613754727,11.42063209
90035040002,8188,Buckland St and Buckland Commuter Lot,7.50153334,11.25230001
90035040002,8436,Mall Way and Iron Horse Blvd St Stop,7.822963696,11.73444554
90035040002,7709,N Main St and Whole Foods Supermaket,2.499472946,3.749209419
90035040002,7578,N Main St and Marshalls,2.514029476,3.771044214
90035040003,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,7.509099191,11.26364879
90035040003,8363,Buckland and Buckland Park and Ride 2,7.438656923,11.15798538
90035040003,8144,Spencer St and Spencer Park and Ride,6.684036989,10.02605548
90035040003,8100,Poquonock Park and Ride and Poquoconk Ave,5.884902756,8.827354134
90035040003,7952,Sand Pit Park and Ride and Hopmeadow St,9.272013433,13.90802015
90035040003,7950,Winslow Pl and Winslow Park and Ride Lot,6.985123983,10.47768597
90035040003,7931,Farmington Park and Ride Lot and Town Farm Rd,8.067190687,12.10078603
90035040003,7913,Windsor Locks Park and Ride and S Main St,9.239793578,13.85969037
90035040003,7911,St Paul's Park and Ride and Wells St,7.133918974,10.70087846
90035040003,7894,Avon ParkandRide Lot and W Main St,8.038005362,12.05700804
90035040003,7620,Buckland and Buckland Park and Ride 1,7.387623625,11.08143544
90035040003,7595,Village Square Dr and Corbins Commuter Lot,6.720696191,10.08104429
90035040003,7565,Sacret Heart Lot and Wintonbury Ave,3.280379391,4.920569087
90035040003,7554,Newington ParkandRide and Berlin Tpke,8.629920732,12.9448811
90035040003,209,Main St and Putnam Plaza Park and Ride,6.229245628,9.343868442
90035040003,12376,Batterson Park Rd and Park and Ride Lot,7.882709649,11.82406447
90035040003,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,5.015282819,7.522924229
90035040003,195,Kennedy Rd and Stop and Shop,7.267482511,10.90122377
90035040003,8188,Buckland St and Buckland Commuter Lot,7.488214309,11.23232146
90035040003,8436,Mall Way and Iron Horse Blvd St Stop,7.519638384,11.27945758
90035040003,7709,N Main St and Whole Foods Supermaket,2.53260921,3.798913815
90035040003,7578,N Main St and Marshalls,2.556658924,3.834988386
90035042001,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,8.75685648,13.13528472
90035042001,8363,Buckland and Buckland Park and Ride 2,8.148547376,12.22282106
90035042001,8144,Spencer St and Spencer Park and Ride,6.750209219,10.12531383
90035042001,8100,Poquonock Park and Ride and Poquoconk Ave,7.760586103,11.64087915
90035042001,8029,ST Mary's Church and Main St,9.569512226,14.35426834
90035042001,7950,Winslow Pl and Winslow Park and Ride Lot,7.939018678,11.90852802
90035042001,7931,Farmington Park and Ride Lot and Town Farm Rd,6.966211176,10.44931676
90035042001,7911,St Paul's Park and Ride and Wells St,6.072346975,9.108520463
90035042001,7901,Saint Augustine Church and Hopewell Rd,8.711473845,13.06721077
90035042001,7894,Avon ParkandRide Lot and W Main St,8.220418707,12.33062806
90035042001,7620,Buckland and Buckland Park and Ride 1,8.10917546,12.16376319
90035042001,7595,Village Square Dr and Corbins Commuter Lot,5.003759158,7.505638737
90035042001,7565,Sacret Heart Lot and Wintonbury Ave,4.814426014,7.221639021
90035042001,7554,Newington ParkandRide and Berlin Tpke,6.743788977,10.11568347
90035042001,209,Main St and Putnam Plaza Park and Ride,5.305989891,7.958984837
90035042001,12376,Batterson Park Rd and Park and Ride Lot,6.340730898,9.511096347
90035042001,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.408190864,5.112286296
90035042001,195,Kennedy Rd and Stop and Shop,9.132374625,13.69856194
90035042001,8188,Buckland St and Buckland Commuter Lot,8.203616961,12.30542544
90035042001,8436,Mall Way and Iron Horse Blvd St Stop,8.77491654,13.16237481
90035042001,7709,N Main St and Whole Foods Supermaket,2.455094915,3.682642373
90035042001,7578,N Main St and Marshalls,2.429260671,3.643891007
90035042002,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,8.835494188,13.25324128
90035042002,8363,Buckland and Buckland Park and Ride 2,8.129564768,12.19434715
90035042002,8144,Spencer St and Spencer Park and Ride,6.708244765,10.06236715
90035042002,8100,Poquonock Park and Ride and Poquoconk Ave,7.812458455,11.71868768
90035042002,8029,ST Mary's Church and Main St,9.609321541,14.41398231
90035042002,7950,Winslow Pl and Winslow Park and Ride Lot,8.016240666,12.024361
90035042002,7931,Farmington Park and Ride Lot and Town Farm Rd,6.984451591,10.47667739
90035042002,7911,St Paul's Park and Ride and Wells St,5.998663615,8.997995423
90035042002,7901,Saint Augustine Church and Hopewell Rd,8.633270532,12.9499058
90035042002,7894,Avon ParkandRide Lot and W Main St,8.284773727,12.42716059
90035042002,7620,Buckland and Buckland Park and Ride 1,8.090726364,12.13608955
90035042002,7595,Village Square Dr and Corbins Commuter Lot,4.979470679,7.469206019
90035042002,7565,Sacret Heart Lot and Wintonbury Ave,4.890769309,7.336153964
90035042002,7554,Newington ParkandRide and Berlin Tpke,6.681914526,10.02287179
90035042002,209,Main St and Putnam Plaza Park and Ride,5.235877514,7.853816271
90035042002,12376,Batterson Park Rd and Park and Ride Lot,6.331152102,9.496728153
90035042002,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.329659365,4.994489048
90035042002,195,Kennedy Rd and Stop and Shop,9.18197261,13.77295892
90035042002,8188,Buckland St and Buckland Commuter Lot,8.184805141,12.27720771
90035042002,8436,Mall Way and Iron Horse Blvd St Stop,8.853561654,13.28034248
90035042002,7709,N Main St and Whole Foods Supermaket,2.525241397,3.787862096
90035042002,7578,N Main St and Marshalls,2.498518603,3.747777905
90035042003,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,8.681509472,13.02226421
90035042003,8363,Buckland and Buckland Park and Ride 2,8.294433888,12.44165083
90035042003,8144,Spencer St and Spencer Park and Ride,6.900800549,10.35120082
90035042003,8100,Poquonock Park and Ride and Poquoconk Ave,7.813090165,11.71963525
90035042003,8029,ST Mary's Church and Main St,9.418686756,14.12803013
90035042003,7950,Winslow Pl and Winslow Park and Ride Lot,7.842643715,11.76396557
90035042003,7931,Farmington Park and Ride Lot and Town Farm Rd,6.821341119,10.23201168
90035042003,7911,St Paul's Park and Ride and Wells St,6.187775134,9.281662701
90035042003,7901,Saint Augustine Church and Hopewell Rd,8.799383372,13.19907506
90035042003,7894,Avon ParkandRide Lot and W Main St,8.084675684,12.12701353
90035042003,7620,Buckland and Buckland Park and Ride 1,8.254794408,12.38219161
90035042003,7595,Village Square Dr and Corbins Commuter Lot,4.903158388,7.354737582
90035042003,7565,Sacret Heart Lot and Wintonbury Ave,4.777432784,7.166149176
90035042003,7554,Newington ParkandRide and Berlin Tpke,6.722338379,10.08350757
90035042003,209,Main St and Putnam Plaza Park and Ride,5.431524861,8.147287292
90035042003,12376,Batterson Park Rd and Park and Ride Lot,6.220048455,9.330072683
90035042003,10641,Wolcott Hill Rd and Wolcott Hill Park and Ride Lot,3.47675419,5.215131285
90035042003,195,Kennedy Rd and Stop and Shop,9.189921722,13.78488258
90035042003,8188,Buckland St and Buckland Commuter Lot,8.349416283,12.52412442
90035042003,8436,Mall Way and Iron Horse Blvd St Stop,8.700191789,13.05028768
90035042003,7709,N Main St and Whole Foods Supermaket,2.330905361,3.496358042
90035042003,7578,N Main St and Marshalls,2.302946559,3.454419839
90035042004,8438,Iron Horse Blvd and Iron Horse Park / Ride Lot,8.948738652,13.42310798
90035042004,8363,Buckland and Buckland Park and Ride 2,8.411596369,12.61739455
90035042004,8144,Spencer St and Spencer Park and Ride,6.920821524,10.38123229
90035042004,8100,Poquonock Park and Ride and Poquoconk Ave,8.126131993,12.18919799
90035042004,8029,ST Mary's Church and Main St,9.399205446,14.09880817
90035042004,7950,Winslow Pl and Winslow Park and Ride Lot,8.075792229,12.11368834
90035042004,7931,Farmington Park and Ride Lot and Town Farm Rd,6.707155516,10.06073327
90035042004,7911,St Paul's Park and Ride and Wells St,6.012098013,9.01814702
90035042004,7901,Saint Augustine Church and Hopewell Rd,8.559623625,12.83943544
90035042004,7894,Avon ParkandRide Lot and W Main St,8.204115132,12.3061727
